Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WI,2016,"7         ",Female,12,Right-Handed,165,,,1,Car,15,.31,71,Dancing,,,,,,,,"Left foot",,,"Ring finger",July,Fall,No,No,Pizza/Pasta,Water,Art,8,13,6,"Yes - broadband connection","Text messaging",15,40,4,1,0,1,4,0,2,1,3,1,0,0,Some,"Graduate degree",Country,Fly,Happy,"Musician or singer","International aid"
USA,WI,2016,"12        ",Male,17,Right-Handed,78,30,201,2,Car,6,.307,41,Golf,500,600,601,954,955,956,30,"Same length",87,95,"Ring finger",December,Fall,No,No,Meat,Water,"Physical education",8,10,5,"Yes - broadband connection","In person",3,5,3,0,1,5,5,0,1,.5,1,2,2,6,"Very little","Graduate degree",Country,"Freeze time",Rich,"Sports person",Environment
USA,WI,2013,"8         ",Female,14,Right-Handed,152,22,145,1,Car,12,.375,43,Gymnastics,450,400,200,500,750,850,22,"Same length",70,60,"Index finger",April,Summer,Yes,No,Meat,Milk,Science,9,10.5,7,"Yes - broadband connection","Text messaging",3,0,.2,1,3,12,1,3,1,1,3,5,0,2,Some,"Graduate degree",Pop,Fly,Healthy,Relative,Religious
USA,WI,2019,"11        ",Male,17,Right-Handed,"175 ",,178,2,Car,5,.379,45,Basketball,500,1000,1000,1000,1000,1000,,"Same length",90,95,"Ring finger",February,Summer,No,No,Meat,Water,"Social studies",6,7,5,"Yes - other","Text messaging",20,20,2,.5,10,3,25,0,3,2,10,0,0,3,,,,,,,
USA,WI,2016,"11        ",Female,16,Right-Handed,168,23,169,2,Car,15,.363,36,"Hockey (Ice)",800,750,400,650,100,250,23,"Same length",86,91,"Ring finger",March,Fall,Yes,No,Seafood,Water,Music,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",5,5,2,1,8,7,1,2,7,5,17,6,0,4,"A lot","Graduate degree","Rock and roll","Freeze time",Happy,Actor,Health
USA,WI,2014,"12        ",Female,17,Right-Handed,170,23,173,1,Car,20,0.442,37,Other,900,800,800,850,500,1000,23,"Same length",75,77,"Ring finger",June,Summer,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,11,4,"Yes - other","In person",45,250,1,7,11,12,8,10,2,3,6,5,4,9,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,"Wildlife, animals"
USA,WI,2020,"12        ",Male,17,Right-Handed,182.8,27,185,2,Car,7,.3,32,"Football (American)",500,500,350,500,500,500,27,"Same length",75,78,"Ring finger",March,Fall,No,No,Poultry,Water,"Mathematics and statistics",7,11,5,"Yes - broadband connection","Text messaging",100,100,12,3,15,2,24,10,5,4,2,2,8,4,Some,"Graduate degree","Rap/Hip hop","Super strength",Healthy,"Sports person","International aid"
USA,WI,2013,"8         ",Male,13,Right-Handed,132,38,152,1,Bus,7,0.32,56,Athletics,500,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2017,"12        ",Female,17,Right-Handed,170,,165,1,Car,10,0.458,33,Basketball,,,,,,,,,85,90,"Ring finger",January,Fall,No,No,"No favorite",Water,"Mathematics and statistics",6.5,9,4,"Yes - broadband connection","Internet chat or instant messaging",500,500,5,0,35,20,12,0,50,50,168,2,0,5,"A lot","Graduate degree",Other,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WI,2021,"9         ",Female,14,Right-Handed,4'9,21cm,135,2,Car,15,0.849,67,"Football (American)",1000,1000,1000,1000,1000,1000,21cm,"Same length",75,70,"Index finger",December,Fall,Yes,No,Seafood,Water,Languages,6,4,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",1000,1000,24h,24h,7h,14h,7h,0h,4h,24h,12h,8h,0h,14h,"A lot","Some college","Rhythm and blues (R&B)",Invisibility,Rich,Relative,"Wildlife, animals"
USA,WI,2017,"12        ",Female,17,Right-Handed,161,23,169,1,Car,13,.134,62,Baseball/Softball,123,241,444,209,658,294,24,"Left foot",80,73,"Index finger",April,Fall,No,No,Meat,Water,"Mathematics and statistics",6,8,3,"Yes - other","Text messaging",80,105,5,1,5,3,4,0,2,2,3,2,6,2,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Happy,"Doctor or nurse",Health
USA,WI,2016,"8         ",Female,14,Ambidextrous,160,"24 ",158,2,Bus,40,0.425,35,Soccer,727,492,765,781,471,487,27,"Same length",70,70,"Same length",March,Fall,No,No,Vegetables,Milk,English,7,9,7,"Yes - broadband connection","Text messaging",20,20,15,2,8,20,8,1,9,2,2,7,0,20,"A lot","Graduate degree",Other,Telepathy,Happy,Actor,"Wildlife, animals"
USA,WI,2018,"12        ",Female,17,Right-Handed,160,23,166,2,Car,15,.666,33,Walking/Hiking,893,898,791,797,690,695,23,"Same length",87,96,"Ring finger",July,Fall,Yes,No,Pizza/Pasta,Milk,Music,8,9,3,"Yes - other","In person",4,4,17,1,7,21,5,2,6,3,49,4,15,5,Some,"Graduate degree","Punk rock",Telepathy,Happy,Teacher,"Wildlife, animals"
USA,WI,2017,"11        ",Male,17,Right-Handed,81,26,185,2,Car,7,.471,41,Swimming,1000,1000,1000,800,500,600,26.5,"Left foot",89,90,"Ring finger",September,Winter,No,No,Pizza/Pasta,Water,"Physical education",5,7,5,"Yes - other","Text messaging",18,12,2,2,12,5,8,3,15,2,25,8,23,3,"Very little","Undergraduate degree","Rap/Hip hop",Fly,Happy,Friend,Environment
USA,WI,2013,"12        ",Male,17,Right-Handed,191,28,176,1,Car,5,.308,45,"Hockey (Ice)",5000,0,800,300,1000,1000,28,,,,"Index finger",April,Summer,Yes,Yes,Meat,"Soft drink (caffeinated)","Physical education",5,10,4,"Yes - broadband connection","Cell phone",200,220,30,0,5,30,10,2,5,20,15,5,0,0,"A lot","Graduate degree",Pop,Fly,Rich,"Musician or singer",Other
USA,WI,2016,"7         ",Male,12,Right-Handed,176,29.5,179,1,Bus,30,.431,75,"Football (American)",80,70,90,60,20,50,28,"Right foot","70 ",70,"Same length",July,Fall,No,No,Meat,Water,Other,8.5,8,4,"Yes - broadband connection","Cell phone",0,0,30,1,2,20,14,2,1,0,8,5,5,5,Some,"Some college",Country,"Super strength",Rich,Other,Other
USA,WI,2018,"12        ",Male,15,Right-Handed,174,24,176,1,Bicycle,6,0.744,48,Swimming,950,800,975,600,200,375,24,"Same length",82,74,"Index finger",May,Fall,No,Yes,Desserts,Water,Music,8,7,6,"Yes - broadband connection",Other,1,2,2,0,3,4,7,8,1,4,9,0,0,8,"Very little","Graduate degree",Techno/Electronic,Invisibility,Happy,Other,"Wildlife, animals"
USA,WI,2015,"7         ",Male,12,Right-Handed,172,26,172,1,Car,5,0.357,55,"Football (American)",1000,481,1000,1000,209,214,26,"Same length",70,80,"Ring finger",November,Fall,Yes,No,"No favorite",Water,"Mathematics and statistics",6,10,3,"Yes - broadband connection","Internet chat or instant messaging",8,12,3,1,2,1,6,.5,2,1,2,1,0,4,Some,Other,"Rap/Hip hop",Invisibility,Happy,Other,Health
USA,WI,2015,"12        ",Male,17,Right-Handed,175,27,197,1,Car,10,0.431,46,Athletics,513,471,572,578,711,754,27,"Same length",76,78,"Ring finger",March,Fall,Yes,No,Seafood,Milk,Science,8,9,4,"Yes - broadband connection","Text messaging",24,29,5,1,7,6,11,1,1,10,12,1,0,5,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,Religious
USA,WI,2020,"12        ",Female,16,Right-Handed,171,,,1,Walk,1,0.34,38,"Table Tennis",1000,950,925,900,200,700,,,76,85,"Ring finger",November,Spring,No,No,Poultry,Juice,"Mathematics and statistics",2-5,8+,4,"Yes - other","Text messaging",,,,,3,21,7,5,9,3,49,21,,14,"A lot","Some college","Rhythm and blues (R&B)","Freeze time",Happy,Relative,Health
USA,WI,2017,"8         ",Female,14,Right-Handed,176,26,186,2,Bus,20,0.399,53,Other,139,43,305,139,866,1000,25,"Right foot",85,87,"Ring finger",April,Summer,Yes,No,Pizza/Pasta,Water,Other,8,7,4,"Yes - broadband connection","Internet chat or instant messaging",8,6,14,1,7,16,2,7,10,8,56,10,0,1,"A lot","Some college","Rap/Hip hop",Telepathy,Happy,Friend,Health
USA,WI,2014,"6         ",Male,11,Right-Handed,157,25,157,1,Car,1,4,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2017,"12        ",Female,18,Left-Handed,167,,165,3,Car,10,.446,40,Dancing,,,,,,,,,85,70,"Index finger",October,Fall,Yes,No,Poultry,Water,Science,6,9,3,"Yes - broadband connection","Text messaging",30,60,15,.5,9,1,4,0,6,4,10,2,20,5,"A lot","Graduate degree",Other,Telepathy,Happy,"Doctor or nurse","Education/Youth development"
USA,WI,2016,"7         ",Female,13,Right-Handed,163,22,163,3,Car,24,.426,52,"Martial Arts",449,417,374,326,107,91,22,"Same length",80,75,"Index finger",February,Fall,Yes,No,Other,Coffee,English,9,4,5,"Yes - other",E-mail,0,0,40,0,10,60,20,0,1,0,5,30,20,30,Some,"Graduate degree",Country,Invisibility,Healthy,Other,Other
USA,WI,2016,"12        ",Male,17,Right-Handed,190,28,194,1,Car,5,.434,43,"Hockey (Ice)",900,850,650,850,850,900,28,"Right foot",108,114,"Ring finger",June,Summer,No,No,Desserts,Milk,Art,7,10,5,"Yes - broadband connection","In person",3,5,10,0.5,10,10,12,0,4,.5,10,10,5,1,Some,"Graduate degree",Pop,Fly,Happy,Relative,"International aid"
USA,WI,2016,"7         ",Female,12,Right-Handed,157,,,,Bus,26,,,Baseball/Softball,,,,,,,,,,,,June,Summer,Yes,No,Fruit,Water,"Mathematics and statistics",6,5,4,"Yes - other","Text messaging",10,10,5,0,1,3,6,0,4,1,7,2,2,0,"A lot","Graduate degree",Pop,"Freeze time",Famous,Actor,Health
USA,WI,2014,"5         ",Female,10,Right-Handed,46,24,64,2,Car,5,,,Dancing,0,550,0,110,0,0,21,"Left foot",100,60,"Index finger",April,Spring,Yes,No,Seafood,Water,"Mathematics and statistics",8,10,7,"Yes - other","Text messaging",0,0,1,2,0,1,1,0,2,3,3,0,0,1,None,"Graduate degree",Other,Telepathy,Happy,Relative,Other
USA,WI,2015,"7         ",Male,13,Right-Handed,158,25,158,1,Bus,10,.318,26,Baseball/Softball,1000,980,970,980,400,900,26,"Left foot",70,70,"Same length",October,Spring,No,No,Pizza/Pasta,Milk,Art,10,11,4,"Yes - broadband connection","In person",0,0,47,2,2,4,3,28,0,1,30,20,0,3,"Very little","Graduate degree",Other,Fly,Happy,Relative,"Wildlife, animals"
USA,WI,2018,"12        ",Male,16,Right-Handed,178,25,180,1,Walk,8,0.703,43,Basketball,74,512,986,976,1000,1000,25,"Same length",77,81,"Ring finger",July,Summer,No,No,Desserts,Water,"Physical education",8,11,4,"Yes - broadband connection","Cell phone",14,29,8,0,7,20,13,7,5,1,20,0,15,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Famous,Other,"Arts, culture, sports"
USA,WI,2016,"7         ",Male,12,Right-Handed,152,25,155,15,Bus,15,.478,31,Bowling,701,695,348,904,503,497,25,"Same length",9,10,"Ring finger",April,Fall,No,No,Pizza/Pasta,Water,"Mathematics and statistics",9,8,4,"Yes - broadband connection",Telephone,2,4,5,0,1,,,,,,,,,,,,,,,,
USA,WI,2014,"6         ",Female,12,Right-Handed,"145 ",21,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2015,"10        ",Male,16,Right-Handed,180,30,168,1,Car,30,0.421,44,"Martial Arts",1000,1000,1000,1000,1000,1000,30,"Same length",100,101,"Ring finger",June,Winter,Yes,No,Breads/Sandwiches,Water,Science,7,13,3,"Yes - broadband connection","In person",0,0,10,0,10,10,20,40,0,0,40,3,0,10,"A lot",Other,"Heavy metal",Telepathy,Healthy,Other,Other
USA,WI,2013,"8         ",Female,13,Right-Handed,157,20,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2017,"7         ",Female,13,Right-Handed,163,25,163,1,Car,10,.508,41,Gymnastics,200,297,286,437,6561,243,25,"Same length",80,80,"Same length",January,Summer,No,No,Poultry,"Energy drink","Physical education",9,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",15,15,10,0,1,7,8,1,10,5,24,5,14,2,Some,"Graduate degree",Pop,Invisibility,Rich,Relative,Health
USA,WI,2016,"7         ",Female,13,Right-Handed,,,,1,Bus,35,.603,40,Swimming,9,5,9,5,10,10000,24,"Same length",9,6.5,,April,Spring,No,No,Other,"Soft drink (caffeinated)",Music,7,10,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",100,100,8,100,1,1,1,1,10,10000,100,10,0,1,None,"Graduate degree",Pop,Telepathy,Rich,Other,Health
USA,WI,2014,"12        ",Female,17,Right-Handed,161,23,161,1,Car,15,.427,48,Tennis,500,500,500,1000,900,1000,23,"Same length",89,79,"Index finger",December,Fall,Yes,No,"Rice/Noodle dishes",Coffee,"Mathematics and statistics",6,13,3,"Yes - other","Text messaging",900,1000,30,2,6,15,20,5,100,100,50,7,26,7,"Very little","Graduate degree",Other,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WI,2014,"6         ",Male,11,Right-Handed,164,28.5,2.5,1,Car,2,.31,27,Baseball/Softball,10000,10000,10000,500,500,500,28.5,"Same length",1.5,1.5,"Same length",December,Winter,No,No,Seafood,Milk,"Physical education",9.5,12,4,"Yes - other","In person",0,0,40,1,5,28,6,3,1,0,1,14,0,3,Some,"Graduate degree",Pop,Invisibility,Happy,,"International aid"
USA,WI,2016,"12        ",Male,17,Right-Handed,190,28,195,2,Car,3,.379,49,"Football (American)",473,698,124,93,256,386,28,"Same length",113,115,"Ring finger",September,Fall,No,No,Pizza/Pasta,Water,"Social studies",7,9,1,"Yes - broadband connection","Text messaging",50,130,8,1,10,2,12,3,1,1,2,1,0,3,"A lot","Undergraduate degree",Country,"Freeze time",Healthy,"Sports person",Health
USA,WI,2022,"4         ",Male,9,Right-Handed,135,20,60,1,Car,3,0.454,90,Other,870,770,750,600,200,100,20,"Same length",70,70,"Same length",March,Spring,No,No,Desserts,Water,Art,3-5,3-7,6,"Yes - other","In person",0,0,7-14,-1,5-6,4-5,18-19,-28,0,0,0-1,6-7,0,2-3,Some,"Graduate degree",Techno/Electronic,,Rich,Friend,Other
USA,WI,2015,"7         ",Female,13,Right-Handed,148,21,150,1,Bus,20,0.444,47,Other,1000,800,300,0,50,1000,21,"Same length",80,80,"Same length",December,Fall,Yes,No,Breads/Sandwiches,"Soft drink (non-caffeinated)",English,7,5,6,"Yes - broadband connection","Text messaging",95,151,12,0,7,45,5,0,10,65,60,1,0,1,Some,"Undergraduate degree","Punk rock",Telepathy,Happy,"Musician or singer",Other
USA,WI,2022,"5         ",Female,10,Right-Handed,154,22,156,3,Car,7,0.326,41,Other,1000,800,700,900,300,600,22,"Same length",67,67,"Same length",December,Winter,Yes,No,"Rice/Noodle dishes",Water,"Social studies",10,9,3,"Yes - other","Text messaging",6,12,5,2,3,10,10,15,2,7,10,3,0,2,Some,"Undergraduate degree",Other,Invisibility,Rich,Relative,"International aid"
USA,WI,2013,"8         ",Female,13,Right-Handed,155,24,156,2,Bus,30,0.543,59,Swimming,529,519,508,487,0,0,25,"Left foot",8,7,"Ring finger",February,Winter,No,No,Desserts,Water,Art,6,9,3,"Yes - broadband connection","In person",0,0,3,1,7,12,1,1,0,1,1,2,0,1,"A lot","Undergraduate degree",Country,Invisibility,Happy,Other,Health
USA,WI,2015,"8         ",Male,13,Right-Handed,163,27,165,1,Bus,25,.357,51,Basketball,1000,800,800,800,500,500,27,"Same length",9,8,"Ring finger",May,Spring,Yes,No,Meat,Milk,"Physical education",9,11,3,"Yes - broadband connection","In person",0,0,35,1,5,14,28,14,0,0,20,,,,,,,,,,
USA,WI,2016,"7         ",Male,13,Right-Handed,155,24,160,2,Car,15,0.169,19,Soccer,711,611,711,611,911,911,24,"Same length",80,64,"Index finger",August,Summer,No,No,"Rice/Noodle dishes","Sports drink","Mathematics and statistics",8,11,7,"Yes - broadband connection",E-mail,7,9,56,2,3,5,45,2,2,8,21,4,5,5,Some,"Graduate degree",Pop,Fly,Happy,"Sports person","Arts, culture, sports"
USA,WI,2014,"8         ",Male,14,Right-Handed,173,26,175,1,Car,13,385,46,Other,1000,460,112,100,0,342,26,"Same length",65,75,"Ring finger",March,Winter,No,No,Meat,Milk,"Mathematics and statistics",8,6,5,"Yes - broadband connection","Text messaging",15,15,32,.1,2,10,14,0,1,2,2,6,0,6,"Very little","Some college",Country,"Super strength",Happy,Friend,"Wildlife, animals"
USA,WI,2015,"12        ",Male,17,Right-Handed,146,26,165,2,Car,7,.328,44,"Hockey (Ice)",390,594,588,278,727,738,26,"Same length",7,7,"Same length",December,Summer,No,No,Meat,Water,"Physical education",8,11,4,"Yes - broadband connection","Text messaging",50,40,8,2,9,5,21,3,15,6,7,8,0,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,"Business person",Health
USA,WI,2013,"8         ",Female,14,Right-Handed,162,23,157,1,Bus,30,.29,38,Soccer,7,3,6,10,4,5,24,"Left foot",69,70,"Ring finger",September,Fall,Yes,No,Fruit,Water,"Mathematics and statistics",8.5,8,4,"Yes - other","Text messaging",8,7,3,.5,4,4,8,0,0,2,3,10,0,3,"Very little","Graduate degree",Pop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WI,2018,"12        ",Female,16,Ambidextrous,163,23,70,1,Walk,6,0.32,33,Tennis,1000,1000,1000,561,0,0,23,"Same length",85,85,"Same length",December,Spring,No,No,Desserts,Water,Science,8,9,2,"Yes - broadband connection","In person",33,62,3,3,12,28,10,4,4,2,2,7,0,1,"Very little","Graduate degree",Other,Invisibility,Happy,Relative,Health
USA,WI,2018,"12        ",Male,15,Right-Handed,181,27,178,1,Car,5,0.356,38,Baseball/Softball,700,650,750,800,850,950,26,"Right foot",80,83,"Ring finger",September,Summer,Yes,No,Meat,Water,"Mathematics and statistics",5,7,4,"Yes - broadband connection","Text messaging",40,40,10,0,4,2,12,16,8,3,15,2,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Wildlife, animals"
USA,WI,2022,"12        ",Female,17,Right-Handed,175,23,175,1,Walk,1,0.312,41,Basketball,750,900,600,600,800,1000,22,"Right foot",70,60,"Index finger",November,Summer,No,No,Pizza/Pasta,Water,"Physical education",7,11,5,"No internet connection","Myspace, Facebook, other social networking sites, or blog",5,10,10,1,5,7,5,0,10,3,8,5,10,2,Some,"Graduate degree",Country,Invisibility,Rich,Friend,Health
USA,WI,2016,"12        ",Female,17,Right-Handed,193,25,160,2,Car,10,.422,52,Baseball/Softball,551,578,465,652,818,930,25,"Same length",17,18,"Ring finger",June,Spring,Yes,No,Desserts,Water,History,9,10,4,"Yes - broadband connection","Text messaging",50,40,6,1,4,8,3,0,1,2,1,4,8,1,Some,"Graduate degree",Other,Telepathy,Happy,Relative,Health
USA,WI,2014,"8         ",Male,13,Right-Handed,168,22,153,1,Car,10,0.953,39,Skateboarding/Rollerblading,0,0,0,100,999,900,22,"Same length",75,70,"Index finger",March,Summer,No,No,Seafood,"Energy drink","Computers and technology",8,12,4,"Yes - broadband connection","Text messaging",30,30,0,1,2,2,0,43,1,2,20,12,0,0,"A lot",Other,Reggae,Telepathy,Rich,Other,Other
USA,WI,2017,"8         ",Female,13,Right-Handed,160,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2018,"12        ",Female,17,Right-Handed,175,22,177,2,Car,7,.33,31,Running/Jogging,1000,1000,1000,1000,750,750,22,"Same length",8,8,"Same length",April,Fall,No,No,Pizza/Pasta,,"Mathematics and statistics",7,10,4,"Yes - broadband connection","Text messaging",100,100,10,10,10,5,20,0,10,10,20,20,0,2,"A lot","Undergraduate degree",Pop,Telepathy,Rich,"Sports person",Health
USA,WI,2013,"8         ",Female,13,Right-Handed,164,23.5,167,2,Bus,10,0.531,51,Walking/Hiking,998,999,999,999,1000,1000,23.5,"Same length",80,80,"Same length",October,Fall,No,No,Seafood,Coffee,Languages,10,9,,"Yes - broadband connection","Text messaging",300,299,10,50,7,25,5,0,12,24,5,5,0,24,Some,Other,Country,Telepathy,Rich,"Doctor or nurse","Wildlife, animals"
USA,WI,2016,"12        ",Female,17,Right-Handed,154.4,20.85,155,1,Car,6,.513,58,Soccer,800,600,200,400,500,600,21.05,"Left foot",85,88,"Ring finger",October,Summer,No,No,Pizza/Pasta,Water,Science,7,7,4,"Yes - broadband connection","Text messaging",100,100,12,1,13,21,0,0,7,28,14,14,10,7,"Very little","Graduate degree",Pop,Telepathy,Happy,Relative,"International aid"
USA,WI,2019,"12        ",Male,17,Left-Handed,179,,182,2,Car,6,.279,67,Basketball,,,,,,,,,212,225,"Ring finger",February,Summer,No,No,Meat,Water,History,7.5,10,5,"Yes - broadband connection","Text messaging",5,5,5,0,12,10,3,1,10,1,15,20,7,1,"Very little","Undergraduate degree","Rap/Hip hop",Invisibility,Happy,"Sports person",Religious
USA,WI,2013,"8         ",Female,13,Right-Handed,5,21,152,2,Bus,20,.472,62,Baseball/Softball,494,627,503,761,128,213,21,"Same length",7,6.5,"Same length",August,Spring,Yes,No,Pizza/Pasta,Water,Art,7,11,3,"Yes - other","Text messaging",50,30,24,5,60,10,10,5,10,5,20,5,0,10,"A lot","Graduate degree",Country,Invisibility,Happy,"Musician or singer","Wildlife, animals"
USA,WI,2017,"12        ",Female,18,Right-Handed,150,,165,2,Car,7,.343,36,Tennis,,,,,,,,,10,6,"Index finger",October,Summer,No,No,Seafood,Water,Science,6,8,6,"Yes - other","In person",2,5,,,,,,,,,,,,,Some,"Graduate degree",Country,Telepathy,Healthy,"Doctor or nurse",Environment
USA,WI,2014,"8         ",Male,14,Ambidextrous,165,24,156,3,Car,8,0.795,50,None,100,50,5,5,900,1000,24,"Same length",75,77,"Ring finger",September,Winter,Yes,No,Desserts,Water,"Physical education",8,6,6,"No internet connection","Myspace, Facebook, other social networking sites, or blog",0,0,5,0,3,9,0,12,8,8,9,0,0,2,"Very little","Graduate degree",Pop,Fly,Happy,Friend,Health
USA,WI,2014,"8         ",Male,14,Right-Handed,180,32,180,2,Bus,10,.593,44,Soccer,750,850,800,800,700,800,32,"Same length",8,8,"Same length",March,Spring,No,No,Pizza/Pasta,"Sports drink",Science,8,10,5,"Yes - other","In person",50,51,12,15,2,5,26,.25,2,.25,6,6,2,2,"Very little",Other,Pop,Telepathy,Healthy,Friend,"Arts, culture, sports"
USA,WI,2014,"8         ",Male,14,Right-Handed,188,27,65,2,Car,10,.595,47,Other,700,500,1000,400,1000,1000,27,"Same length",10,7,"Index finger",December,Summer,No,No,Other,Water,History,7,4,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,20,10,.2,7,8,5,77.5,10,3,77.5,2,0,5,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,Other,Other
USA,WI,2020,"8         ",Female,14,Right-Handed,152cm,"18 cm",147,1,Car,10,0.444,48,Other,1000,1000,1000,500,500,1000,17,"Right foot",76,68,"Index finger",January,Summer,Yes,No,Fruit,Water,Art,8,10,7,"Yes - other","Internet chat or instant messaging",50,60,40,5,20,10,10,0,30,12,30,0,10,10,"A lot","Graduate degree",Other,Telepathy,Rich,Relative,"Wildlife, animals"
USA,WI,2016,"7         ",Male,12,Right-Handed,150,24,125,1,Car,10,369,50,Swimming,50,500,1000,1000,500,500,24,"Same length",,,"Ring finger",March,Winter,Yes,No,"No favorite",Milk,Science,7,5,5,"Yes - other","Cell phone",0,0,5,7,5,15,17,17,0,5,10,7,4,18,"A lot","Graduate degree",Classical,Invisibility,Healthy,Friend,"Wildlife, animals"
USA,WI,2014,"8         ",Male,13,Right-Handed,123,"28 ",150,0,Bus,35,.011,53,"Football (American)",200,200,200,300,1000,1000,28,"Same length",85,73,"Index finger",May,Winter,No,No,Meat,Milk,"Mathematics and statistics",8,6,6,"Yes - broadband connection",Telephone,0,0,30,0,0,30,5,0,0,0,2,10,0,10,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Rich,Other,Other
USA,WI,2017,"8         ",Male,13,Right-Handed,157,25,157,1,Car,5,.401,43,Basketball,5,999,998,999,1,1000,25,"Same length",70,70.5,"Ring finger",August,Summer,Yes,No,Seafood,Water,"Physical education",5,9,5,"Yes - broadband connection","Cell phone",0,3,6,10,1,7,5,12,2,1,12,1,0,3,"A lot","Graduate degree",Pop,Telepathy,Happy,Relative,"Education/Youth development"
USA,WI,2024,"11        ",Male,17,Right-Handed,182.8,29.5,182.8,1,Car,10,.7,71,Other,0,0,500,800,500,1000,29.5,"Same length","3 in","3 in","Ring finger",April,Spring,Yes,No,Meat,"Soft drink (caffeinated)",Science,4,5,4,"Yes - other","Internet chat or instant messaging",50,100,8,2,0,4,0,2,15,1,30,0,40,1,"A lot","Some college",Country,Invisibility,Rich,Relative,"Wildlife, animals"
USA,WI,2016,"12        ",Male,17,Left-Handed,188,27,188,1,Car,5,.296,39,"Martial Arts",492,492,647,674,519,508,28,"Left foot",90,100,"Ring finger",September,Fall,No,No,Pizza/Pasta,Milk,English,8,10,5,"Yes - other","Text messaging",45,45,6,1,10,6,2,2,2,3,5,0,10,10,Some,"Graduate degree",Other,"Freeze time",Happy,Relative,Other
USA,WI,2017,"12        ",Male,17,Right-Handed,176,27,174,1,Car,12,.297,39,,500,500,500,500,200,500,27,"Same length",106,111,"Ring finger",April,Fall,No,No,Fruit,Milk,History,7,9,5,"Yes - broadband connection","Text messaging",12,12,4,1,5,5,,0,0,5,5,5,0,5,Some,"Undergraduate degree",Other,Fly,Happy,Relative,Other
USA,WI,2016,"7         ",Male,13,Right-Handed,178,27,185,1,Car,12,.361,50,Basketball,600,600,500,300,200,990,27,"Same length",60,70,"Ring finger",April,Summer,No,No,Meat,"Soft drink (caffeinated)","Physical education",7,9,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",15,20,10,0,2,50,25,4,2,1,5,15,0,2,Some,"Graduate degree","Rock and roll","Freeze time",Rich,"Sports person",Health
USA,WI,2017,"7         ",Female,13,Right-Handed,160,25,151,2,Car,5,0.37,40,"Martial Arts",,,,,,,,"Same length",90,90,"Same length",November,Winter,Yes,No,Seafood,Water,Music,8,10,4,"No internet connection","In person",5,9,3,0,2,6,1,1,1,0,0,3,0,7,Some,"Some college","Rap/Hip hop",Telepathy,Happy,Other,"Wildlife, animals"
